,alpha,d_1,s_1,d_2,s_2,pi_1,pi_2,type,nonneg
4504,0.5496000000000496,0.13697223360077745,0.2096223278835317,2.666403405482412e-05,6.118322190234468e-05,0.04486017041183635,-1.4383762468530283e-06,single,True
4505,0.5495000000000496,0.13700153882068097,0.20965032376984946,2.6695659496069982e-05,6.125680755804769e-05,0.044873851294932016,-1.4426049913239913e-06,single,True
4506,0.5494000000000496,0.13703084865985607,0.2096783211256157,2.67303732925841e-05,6.133748269451775e-05,0.044887535382104896,-1.4470076968959837e-06,single,True
4507,0.5493000000000496,0.1370601632656935,0.2097063201866701,2.6767979533908703e-05,6.142479811114438e-05,0.04490122275524752,-1.4515746043824908e-06,single,True
4508,0.5492000000000496,0.13708948274567795,0.20973432113549606,2.6808288619450643e-05,6.15183190562747e-05,0.04491491349321184,-1.456296220397101e-06,single,True
4509,0.5491000000000497,0.13711880718124328,0.20976232411209583,2.6851135750323276e-05,6.161766766355573e-05,0.04492860766453569,-1.4611643306740515e-06,single,True
4510,0.5490000000000497,0.1371481366691412,0.20979032927710742,2.68963554546649e-05,6.172246449781203e-05,0.04494230533825741,-1.4661706238062478e-06,single,True
4511,0.5489000000000497,0.13717747133945524,0.20981833683411338,2.6943798517686414e-05,6.183236740733725e-05,0.0449560065773575,-1.4713076200995271e-06,single,True
4512,0.5488000000000497,0.13720681124071066,0.20984634687374146,2.6993324367093217e-05,6.194705404953032e-05,0.044969711440246814,-1.476568248641976e-06,single,True
4513,0.5487000000000497,0.1372361564814431,0.209874359568898,2.7044799001850428e-05,6.206621714261018e-05,0.044983419983540336,-1.4819457534441006e-06,single,True
4514,0.5486000000000497,0.1372655071174341,0.20990237501709444,2.7098097841452886e-05,6.218957100312259e-05,0.04499713225935236,-1.4874338405461189e-06,single,True
4515,0.5485000000000497,0.1372948632478948,0.20993039337167277,2.7153101267761476e-05,6.231684131860177e-05,0.04501084831840434,-1.4930264473401429e-06,single,True
4516,0.5484000000000497,0.13732422492057714,0.2099584147199264,2.7209698960111086e-05,6.244777509524578e-05,0.04502456820701163,-1.4987179742129093e-06,single,True
4517,0.5483000000000497,0.1373535922121035,0.20998643918426144,2.726778286359199e-05,6.258212452345129e-05,0.04503829197097476,-1.5045029082651278e-06,single,True
4518,0.5482000000000498,0.13738296519504786,0.21001446687934308,2.7327253580844942e-05,6.271966164736353e-05,0.04505201965256832,-1.5103761751526705e-06,single,True
4519,0.5481000000000498,0.13741234392871535,0.21004249790274318,2.7388017792866612e-05,6.286017244650193e-05,0.04506575129146162,-1.5163329990857648e-06,single,True
4520,0.5480000000000498,0.13744172846537464,0.21007053234129874,2.744998278293134e-05,6.300344426845557e-05,0.04507948692699324,-1.5223686016141768e-06,single,True
4521,0.5479000000000498,0.13747111886522695,0.21009857029197507,2.7513063547005476e-05,6.314928214940867e-05,0.04509322659552434,-1.5284785998555404e-06,single,True
4522,0.5478000000000498,0.13750051519592627,0.210126611860608,2.7577174364214887e-05,6.329748946753288e-05,0.045106970333815416,-1.534658539508941e-06,single,True
4523,0.5477000000000498,0.13752991748208274,0.21015465709345535,2.7642241465328937e-05,6.344789701970688e-05,0.04512071817323533,-1.54090459712621e-06,single,True
4524,0.5476000000000498,0.13755932579578825,0.2101827061016001,2.7708186365011005e-05,6.360032476765935e-05,0.045134470147720526,-1.5472126625859924e-06,single,True
4525,0.5475000000000498,0.13758874020028933,0.21021075898208838,2.7774940716387937e-05,6.375461593276622e-05,0.04514822628701541,-1.5535791637371276e-06,single,True
4526,0.5474000000000498,0.13761816072959138,0.21023881579419348,2.7842431190333644e-05,6.391060228880984e-05,0.04516198662247744,-1.5600002192627017e-06,single,True
4527,0.5473000000000499,0.1376475874006029,0.2102668765718053,2.7910599583638105e-05,6.40681503190833e-05,0.045175751179147156,-1.5664727694646915e-06,single,True
4528,0.5472000000000499,0.13767702029711476,0.2102949414372967,2.797937720288202e-05,6.42271024194519e-05,0.04518951998721609,-1.5729931485303334e-06,single,True
4529,0.5471000000000499,0.13770645945215662,0.2103230104472919,2.8048710085789982e-05,6.438733478993501e-05,0.04520329307027007,-1.5795584910721092e-06,single,True
4530,0.5470000000000499,0.13773590490134624,0.21035108365957228,2.8118529965637497e-05,6.454869078539345e-05,0.04521707045767763,-1.5861651019199537e-06,single,True
4531,0.5469000000000499,0.13776535668391773,0.21037916113542982,2.8188791806340667e-05,6.471106707918259e-05,0.0452308521695255,-1.5928105770065822e-06,single,True
4532,0.5468000000000499,0.13779481484303827,0.2104072429427379,2.8259435997512936e-05,6.487432688019423e-05,0.045244638231826874,-1.5994916682061462e-06,single,True
4533,0.5467000000000499,0.1378242794248177,0.2104353291533638,2.8330415597494422e-05,6.503836247188136e-05,0.045258428665553976,-1.6062058255564475e-06,single,True
4534,0.5466000000000499,0.13785375045915013,0.21046341981518257,2.8401675836590536e-05,6.520304815903769e-05,0.04527222349459564,-1.6129500332596257e-06,single,True
4535,0.54650000000005,0.13788322796736047,0.21049151496458793,2.8473174943920105e-05,6.536828808021883e-05,0.04528602273750237,-1.6197219954084234e-06,single,True
4536,0.54640000000005,0.13791271202339808,0.21051961470906444,2.8544864666119557e-05,6.553397148639044e-05,0.045299826416183256,-1.6265190358232196e-06,single,True
4537,0.54630000000005,0.13794220261812848,0.21054771904612615,2.8616698493617982e-05,6.569999162238145e-05,0.04531363455068657,-1.6333385501643765e-06,single,True
4538,0.54620000000005,0.13797169978834717,0.21057582802829977,2.868864116406232e-05,6.586626754966737e-05,0.04532744715716533,-1.6401785663143597e-06,single,True
4539,0.54610000000005,0.1380012036086667,0.21060394176923303,2.876062585017102e-05,6.603264585412327e-05,0.045341264265053714,-1.6470352905332127e-06,single,True
4540,0.54600000000005,0.13803071406894293,0.21063206025652415,2.8832641531616117e-05,6.619910124057245e-05,0.045355085880098435,-1.6539081040603538e-06,single,True
4541,0.54590000000005,0.13806023121896308,0.21066018356493635,2.890463907772651e-05,6.636552091187099e-05,0.045368912024255505,-1.6607941948176148e-06,single,True
4542,0.54580000000005,0.13808975506859925,0.21068831171240482,2.897658735788904e-05,6.653183339130763e-05,0.04538274271166706,-1.6676917662318602e-06,single,True
4543,0.54570000000005,0.13811928566647297,0.21071644477239196,2.9048448020875204e-05,6.669795061917306e-05,0.04539657795995307,-1.674598597085358e-06,single,True
4544,0.54560000000005,0.13814882302023465,0.21074458275777996,2.912019151702164e-05,6.686380473839689e-05,0.04541041778258985,-1.6815129560905215e-06,single,True
4545,0.5455000000000501,0.13817836716829565,0.21077272572762362,2.9191781763635495e-05,6.702931288713626e-05,0.04542426219614808,-1.6884327255732675e-06,single,True
4546,0.5454000000000501,0.13820791813188643,0.2108008737146274,2.926319020067177e-05,6.719440947112482e-05,0.04543811121391804,-1.6953562089753579e-06,single,True
4547,0.5453000000000501,0.13823747593689203,0.2108290267588393,2.933438223467197e-05,6.735901503761577e-05,0.04545196485169353,-1.7022813481938065e-06,single,True
4548,0.5452000000000501,0.13826704060449335,0.21085718489294744,2.940532787729312e-05,6.752306070303888e-05,0.045465823123349,-1.7092063397493454e-06,single,True
4549,0.5451000000000501,0.13829661216205236,0.21088534815869883,2.9476001526937817e-05,6.768648765268973e-05,0.04547968604109193,-1.716129625665052e-06,single,True
4550,0.5450000000000501,0.13832619064678187,0.2109135166103431,2.9546373583247916e-05,6.784922788561364e-05,0.04549355361888273,-1.7230494053520987e-06,single,True
4551,0.5449000000000501,0.1383557760534948,0.21094169024391593,2.9616419688317803e-05,6.801122543388015e-05,0.04550742586795871,-1.7299641688278324e-06,single,True
4552,0.5448000000000501,0.13838536841074064,0.21096986910309617,2.9686112206240572e-05,6.817241679890429e-05,0.04552130280137824,-1.7368722085845402e-06,single,True
4553,0.5447000000000501,0.1384149677583222,0.2109980532420046,2.9755427795632464e-05,6.833274834053099e-05,0.04553518443061977,-1.743772060031114e-06,single,True
4554,0.5446000000000502,0.13844457409763486,0.21102624266870199,2.982434068949724e-05,6.849216084328062e-05,0.045549070767609126,-1.7506621024521699e-06,single,True
4555,0.5445000000000502,0.1384741874376771,0.21105443739841787,2.9892828821721685e-05,6.865060358723778e-05,0.04556296182288292,-1.7575409242054134e-06,single,True
4556,0.5444000000000502,0.13850380782020502,0.2110826374866731,2.9960869205195468e-05,6.880802373490436e-05,0.0455768576078132,-1.764407054498915e-06,single,True
